,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-02-26,7.595138888888889,186.72222222222223,3.7930555555555574,25.659722222222214,17.179861111111123,55.145833333333336,17.38611111111111,16.997222222222227,,,,5.300000000000001,4.127083333333333,1182.5902777777778,0.0041666666666666675,0,0,1,0,0,0,0,0
2019-02-27,5.873611111111112,249.90972222222223,2.1645833333333333,37.13055555555558,14.233333333333329,79.52083333333333,14.413888888888891,14.047916666666666,,,,3.5444444444444447,2.4548611111111103,1181.0416666666667,0.12083333333333332,0,0,1,0,0,0,0,0
2019-02-28,9.152777777777779,273.9513888888889,3.998611111111111,28.771527777777788,12.693750000000001,65.90277777777777,12.868055555555559,12.502777777777768,,,,5.875694444444446,4.3819444444444455,1182.111111111111,0.06180555555555553,0,1,0,0,0,0,0,0
2019-03-01,5.045138888888886,279.22222222222223,2.4631944444444422,23.79305555555554,13.39374999999999,55.52777777777778,13.549305555555556,13.266666666666657,,,,3.6854166666666677,2.731944444444444,1182.4652777777778,0.003472222222222222,0,1,0,0,0,0,0,0
2019-03-02,3.601388888888889,168.47222222222223,2.3284722222222225,12.565277777777773,12.36319444444444,85.24305555555556,12.511111111111108,12.234027777777772,,,,2.9437500000000005,2.523611111111113,1183.4583333333333,0.04444444444444444,1,0,0,0,0,0,0,0
2019-03-03,3.8986111111111117,168.00694444444446,2.293055555555555,16.009722222222234,12.790277777777781,73.76388888888889,12.937499999999998,12.64027777777777,,,,3.133333333333332,2.527777777777778,1181.2291666666667,0.0006944444444444445,1,0,0,0,0,0,0,0
2019-03-04,3.3555555555555543,164.04166666666666,1.818055555555556,22.589583333333326,13.395833333333336,83.3125,13.556249999999999,13.230555555555554,,,,2.5659722222222223,2.0291666666666677,1181.888888888889,0.09444444444444444,1,0,0,0,0,0,0,0
2019-03-05,3.186111111111111,220.72916666666666,1.7458333333333331,22.279166666666672,13.715972222222227,81.18055555555556,13.860416666666664,13.569444444444445,,,,2.445138888888889,1.9409722222222225,1182.1805555555557,0.0,0,0,1,0,0,0,0,0
2019-03-06,2.8305555555555566,226.76388888888889,1.5409722222222224,18.40069444444443,13.572916666666657,80.89583333333333,13.724305555555556,13.41111111111111,,,,2.214583333333334,1.711805555555556,1166.3402777777778,0.0,0,0,1,0,0,0,0,0
2019-03-07,3.841666666666667,243.00694444444446,1.8361111111111117,25.079861111111104,13.81041666666667,80.15277777777777,13.921527777777783,13.693055555555558,,,,2.724305555555556,2.0388888888888888,1182.1180555555557,0.0,0,0,1,0,0,0,0,0
2019-03-08,4.197916666666668,268.93055555555554,2.248611111111111,20.85486111111112,14.665277777777776,71.36111111111111,14.865972222222227,14.488194444444446,,,,3.1680555555555547,2.485416666666666,1182.5,0.0,0,1,0,0,0,0,0,0
2019-03-09,2.4645833333333353,199.33333333333334,1.310416666666666,23.36875000000001,12.31180555555555,72.50694444444444,12.51597222222222,12.114583333333341,,,,1.9437500000000003,1.4902777777777767,1182.6041666666667,0.0,0,0,1,0,0,0,0,0
2019-03-10,2.806944444444445,223.375,1.378472222222222,24.15625000000001,12.877777777777784,76.86111111111111,13.063888888888894,12.69583333333333,,,,2.1055555555555543,1.5312499999999991,1182.486111111111,0.0,0,0,1,0,0,0,0,0
2019-03-11,2.454166666666667,204.63194444444446,1.35,19.392361111111104,13.673611111111114,81.67361111111111,13.810416666666672,13.543055555555553,,,,1.9652777777777781,1.5229166666666665,1182.7083333333333,0.0,0,0,1,0,0,0,0,0
2019-03-12,2.4944444444444445,181.92361111111111,1.5055555555555553,20.793749999999996,14.856249999999998,80.07638888888889,15.035416666666666,14.679166666666662,,,,2.103472222222223,1.708333333333333,1183.5208333333333,0.0,0,0,1,0,0,0,0,0
2019-03-13,4.328472222222222,207.27777777777777,2.3847222222222233,22.324305555555554,16.793750000000003,66.47916666666667,16.969444444444452,16.613888888888905,,,,3.332638888888889,2.6465277777777776,1183.5555555555557,0.01597222222222222,0,0,1,0,0,0,0,0
2019-03-14,4.336111111111114,223.34027777777777,2.107638888888889,22.974999999999994,13.692361111111108,78.3125,13.856944444444444,13.54375,,,,3.1173611111111117,2.3388888888888872,1181.888888888889,0.04652777777777778,0,0,1,0,0,0,0,0
2019-03-15,3.7027777777777775,171.21527777777777,2.0152777777777775,17.929861111111112,14.751388888888888,76.97916666666667,14.93888888888889,14.560416666666665,,,,2.866666666666668,2.2361111111111116,1183.0902777777778,0.005555555555555555,1,0,0,0,0,0,0,0
2019-03-16,5.372916666666666,211.70833333333334,2.5076388888888874,24.488194444444446,12.952777777777786,81.86805555555556,13.104861111111108,12.787500000000001,,,,3.618055555555555,2.7625,1166.3125,0.09444444444444447,0,0,1,0,0,0,0,0
2019-03-17,5.211111111111113,278.09027777777777,2.281944444444443,29.71875,15.603472222222223,73.58333333333333,15.779166666666661,15.435416666666676,,,,3.515277777777779,2.52361111111111,1181.923611111111,0.013888888888888892,0,1,0,0,0,0,0,0
2019-03-18,2.9229166666666666,211.65972222222223,1.7194444444444443,17.25138888888888,14.30416666666667,82.54861111111111,14.463194444444449,14.138194444444435,,,,2.3868055555555556,1.9277777777777787,1166.25,0.0,0,0,1,0,0,0,0,0
2019-03-19,2.3770833333333328,214.80555555555554,1.3124999999999998,21.96041666666667,14.446527777777776,85.40972222222223,14.63541666666667,14.249305555555553,,,,1.9062500000000004,1.4840277777777782,1164.1319444444443,0.0,0,0,1,0,0,0,0,0
2019-03-20,2.3819444444444446,227.65972222222223,1.2791666666666666,23.436111111111106,15.149305555555562,86.41666666666667,15.32430555555555,14.972916666666663,,,,1.9013888888888881,1.431944444444445,1165.8472222222222,0.0,0,0,1,0,0,0,0,0
2019-03-21,3.2229166666666664,250.90277777777777,1.8069444444444445,22.070138888888884,15.97500000000001,84.34722222222223,16.149305555555557,15.820833333333342,,,,2.520833333333334,1.959027777777778,1166.1527777777778,0.0,0,0,1,0,0,0,0,0
2019-03-22,2.8895833333333325,227.27777777777777,1.5805555555555553,20.73333333333334,16.567361111111108,85.50694444444444,16.71249999999999,16.410416666666663,,,,2.270833333333334,1.7444444444444442,1165.798611111111,0.0,0,0,1,0,0,0,0,0
2019-03-23,2.15,206.93055555555554,1.1840277777777775,23.570833333333336,16.26597222222222,86.79166666666667,16.402083333333334,16.127777777777773,,,,1.7381944444444446,1.3381944444444447,1180.7083333333333,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-03-24,4.074999999999998,262.6041666666667,2.2284722222222215,20.758333333333336,15.882638888888891,83.55555555555556,16.02777777777777,15.746527777777775,,,,3.098611111111111,2.4513888888888897,1181.8819444444443,0.0,0,0,1,0,0,0,0,0
2019-03-25,3.8208333333333306,223.63888888888889,2.0909722222222222,20.216666666666686,13.271527777777775,77.78472222222223,13.407638888888885,13.149305555555557,,,,2.9402777777777773,2.319444444444444,1182.2708333333333,0.05347222222222222,0,0,1,0,0,0,0,0
2019-03-26,3.5256944444444427,201.42361111111111,1.9263888888888887,21.18611111111111,14.090972222222218,71.41666666666667,14.29583333333334,13.904861111111112,,,,2.6840277777777786,2.1229166666666655,1166.173611111111,0.0,0,0,1,0,0,0,0,0
2019-03-27,3.458333333333332,213.59722222222223,1.5423611111111108,30.040972222222226,15.715277777777784,79.94444444444444,15.90694444444445,15.537500000000007,,,,2.3611111111111125,1.7368055555555555,1181.6944444444443,0.014583333333333334,0,0,1,0,0,0,0,0
2019-03-28,2.975694444444446,223.29861111111111,1.65625,20.97013888888888,16.400694444444447,80.75694444444444,16.55138888888889,16.252777777777773,,,,2.340972222222223,1.818055555555556,1183.263888888889,0.0,0,0,1,0,0,0,0,0
2019-03-29,5.156944444444445,138.72222222222223,3.0243055555555545,21.016666666666666,15.750724637681163,81.84057971014492,15.896376811594202,15.589855072463775,,,,4.0277777777777795,3.3208333333333346,1167.486111111111,0.030555555555555558,1,0,0,0,0,0,0,0
2019-03-30,6.813194444444444,194.77777777777777,3.5930555555555554,20.44444444444445,15.810416666666677,83.49305555555556,15.992361111111112,15.625,,,,4.949305555555553,3.8979166666666654,1166.173611111111,0.08472222222222221,0,0,1,0,0,0,0,0
2019-03-31,4.397916666666664,186.88194444444446,2.013888888888888,23.754861111111108,13.529861111111098,89.90972222222223,13.61458333333333,13.433333333333326,,,,2.947916666666664,2.2375000000000003,1165.638888888889,0.06132075471698109,0,0,1,0,0,0,0,0
2019-04-01,4.07361111111111,170.77777777777777,2.1833333333333336,20.66805555555555,13.945138888888895,90.85416666666667,14.084722222222219,13.802083333333334,,,,3.065277777777778,2.4291666666666676,1167.1319444444443,,1,0,0,0,0,0,0,0
2019-04-02,3.088194444444445,182.00694444444446,1.7979166666666653,16.046527777777772,13.998765432098761,90.8395061728395,14.124691358024691,13.86296296296296,,,,2.4472222222222206,1.997222222222222,1182.0972222222222,,0,0,1,0,0,0,0,0
2019-04-03,2.6006944444444446,201.25694444444446,1.4652777777777781,20.00763888888888,,,,,,,,2.0749999999999997,1.6236111111111111,1181.75,,0,0,1,0,0,0,0,0
2019-04-04,3.0493055555555557,254.21527777777777,1.6673611111111124,22.43472222222222,,,,,,,,2.4020833333333327,1.852083333333334,1183.125,,0,0,1,0,0,0,0,0
2019-04-05,2.993750000000001,260.71527777777777,1.5666666666666669,22.024999999999995,,,,,,,,2.2888888888888896,1.7493055555555554,1180.875,,0,0,1,0,0,0,0,0
2019-04-06,2.6875000000000004,152.04166666666666,1.5555555555555556,18.948611111111113,,,,,,,,2.2124999999999995,1.7618055555555554,1166.7569444444443,,1,0,0,0,0,0,0,0
2019-04-07,3.6652777777777796,179.64583333333334,2.080555555555555,20.5375,21.4132530120482,63.53012048192771,21.587951807228926,21.248192771084344,,,,2.9534722222222225,2.3305555555555544,1181.7222222222222,0.0,1,0,0,0,0,0,0,0
2019-04-08,2.8305555555555566,202.36805555555554,1.597916666666667,22.042361111111113,18.147916666666664,77.84027777777777,18.340972222222227,17.962500000000006,,,,2.229166666666667,1.7749999999999995,1181.986111111111,0.0,0,0,1,0,0,0,0,0
2019-04-09,3.660416666666667,226.34027777777777,1.8437499999999996,24.593749999999996,18.172916666666666,74.06944444444444,18.348611111111122,17.997916666666683,,,,2.7680555555555557,2.041666666666667,1181.0,0.0,0,0,1,0,0,0,0,0
2019-04-10,3.577777777777779,252.72916666666666,1.721527777777778,23.43402777777779,16.29027777777778,72.93055555555556,16.468749999999996,16.113888888888894,,,,2.6472222222222213,1.9430555555555555,1181.6458333333333,0.0,0,0,1,0,0,0,0,0
2019-04-11,3.6486111111111104,236.78472222222223,1.999305555555555,18.903472222222213,15.342361111111112,76.41666666666667,15.50625000000001,15.189583333333335,,,,2.7791666666666677,2.166666666666666,1182.0277777777778,0.0,0,0,1,0,0,0,0,0
2019-04-12,3.2847222222222214,268.1458333333333,1.7722222222222221,23.0138888888889,16.972916666666666,72.49305555555556,17.15347222222222,16.789583333333326,,,,2.4777777777777774,1.9388888888888884,1182.9583333333333,0.0,0,0,1,0,0,0,0,0
2019-04-13,4.127083333333335,141.02083333333334,2.420833333333334,19.62430555555555,21.10138888888889,56.923611111111114,21.36319444444445,20.86111111111112,,,,3.302777777777777,2.636111111111112,1181.576388888889,0.0,1,0,0,0,0,0,0,0
2019-04-14,5.751388888888886,195.54166666666666,2.989583333333333,24.887499999999996,19.925694444444453,60.03472222222222,20.13055555555556,19.745833333333337,,,,4.168055555555555,3.256250000000002,1165.1041666666667,0.0,0,0,1,0,0,0,0,0
2019-04-15,2.014705882352941,165.73529411764707,1.111764705882353,20.944117647058828,15.338235294117643,85.26470588235294,15.497058823529414,15.172058823529412,,,,1.6382352941176463,1.270588235294117,568.5294117647059,0.0,1,0,0,0,0,0,0,0
2019-05-01,3.363291139240508,212.0759493670886,1.9810126582278484,23.718987341772152,24.196202531645575,61.11538461538461,24.437974683544294,23.979746835443038,,,,2.7620253164556976,2.1898734177215204,1706.7215189873418,0.0,0,0,1,0,0,0,0,0
2019-05-02,3.965972222222223,203.65972222222223,1.9916666666666663,28.787499999999998,23.26736111111111,61.40972222222222,23.59583333333333,22.98194444444444,,,,3.106944444444443,2.339583333333333,1182.9305555555557,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-05-03,5.216666666666667,283.31944444444446,2.724305555555556,23.169444444444437,19.31874999999999,76.86111111111111,19.506944444444432,19.145138888888884,,,,3.9604166666666654,2.9770833333333346,1182.5347222222222,0.0006944444444444445,0,1,0,0,0,0,0,0
2019-05-04,4.48888888888889,269.59722222222223,2.4034722222222222,20.866666666666678,18.742361111111112,75.01388888888889,18.92083333333334,18.590277777777782,,,,3.3493055555555555,2.5993055555555546,1182.7708333333333,0.0,0,0,1,0,0,0,0,0
2019-05-05,2.721527777777777,200.86805555555554,1.5770833333333323,24.043750000000003,21.475,64.48611111111111,21.73541666666667,21.21527777777779,,,,2.220833333333334,1.7965277777777768,1165.1666666666667,0.0,0,0,1,0,0,0,0,0
2019-05-06,4.539583333333332,189.625,2.438888888888888,24.909722222222214,25.859722222222228,42.81944444444444,26.124305555555555,25.593750000000014,,,,3.4208333333333356,2.7118055555555562,1183.201388888889,0.0,0,0,1,0,0,0,0,0
2019-05-07,5.316666666666666,295.4166666666667,2.503472222222223,26.391666666666673,19.729166666666668,69.75694444444444,19.887500000000006,19.59791666666667,,,,3.7777777777777786,2.760416666666667,1181.486111111111,0.0,0,1,0,0,0,0,0,0
2019-05-08,4.270833333333334,277.34722222222223,2.093749999999999,23.329166666666666,18.857638888888896,67.07638888888889,19.060416666666676,18.659722222222214,,,,3.1444444444444466,2.313194444444443,1181.7083333333333,0.0006944444444444445,0,1,0,0,0,0,0,0
2019-05-09,4.12357142857143,244.30714285714285,2.0792857142857146,21.584285714285734,18.101652892561994,68.22314049586777,18.309917355371898,17.926446280991733,,,,3.0728571428571425,2.2878571428571437,1162.3214285714287,0.0,0,0,1,0,0,0,0,0
2019-05-10,3.715972222222223,248.8125,1.9756944444444444,20.85624999999999,18.01417322834646,69.67716535433071,18.25590551181102,17.807086614173233,,,,2.859722222222221,2.182638888888889,1182.5555555555557,0.0,0,0,1,0,0,0,0,0
2019-05-11,3.0208333333333335,213.66666666666666,1.6263888888888896,21.82083333333333,18.447222222222216,69.72222222222223,18.69236111111111,18.22083333333333,,,,2.369444444444446,1.813194444444445,1182.7569444444443,0.0,0,0,1,0,0,0,0,0
2019-05-12,3.793055555555556,243.93055555555554,2.1270833333333345,20.00486111111111,21.25069444444444,67.70833333333333,21.466666666666665,21.038194444444446,,,,2.8826388888888896,2.3131944444444454,1181.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-05-13,3.2430555555555554,235.99305555555554,1.7062500000000003,24.924305555555552,22.21388888888889,66.39583333333333,22.479166666666664,21.935416666666658,,,,2.424305555555554,1.8875000000000002,1166.576388888889,0.0,0,0,1,0,0,0,0,0
2019-05-14,2.8576388888888906,244.8125,1.5652777777777784,24.837500000000006,21.76363636363637,69.97202797202797,22.03496503496504,21.532167832167843,,,,2.2430555555555554,1.7506944444444443,1182.451388888889,0.0,0,0,1,0,0,0,0,0
2019-05-15,3.8618055555555566,235.13194444444446,1.959722222222223,23.336805555555554,21.7125,79.07638888888889,21.917361111111124,21.50902777777777,,,,2.875694444444444,2.175,1182.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-05-16,2.5534722222222257,205.84027777777777,1.4444444444444433,22.73472222222222,23.016666666666673,71.49305555555556,23.23402777777777,22.793055555555558,,,,2.052777777777782,1.6006944444444426,1180.0972222222222,0.0,0,0,1,0,0,0,0,0
2019-05-17,3.1319444444444438,217.01388888888889,1.4194444444444447,29.013194444444448,24.395774647887325,59.859154929577464,24.72887323943663,24.061267605633812,,,,2.196527777777779,1.6020833333333337,1181.4097222222222,0.0,0,0,1,0,0,0,0,0
2019-05-18,3.5576388888888886,241.86805555555554,1.9958333333333345,18.548611111111118,20.563636363636366,77.62937062937063,20.781118881118864,20.351048951048952,,,,2.792361111111111,2.2020833333333343,1181.9375,0.0,0,0,1,0,0,0,0,0
2019-05-19,4.075694444444444,288.3958333333333,2.1555555555555563,18.926388888888894,21.65344827586207,79.75862068965517,21.87413793103448,21.459482758620684,,,,3.093055555555555,2.352083333333333,1182.8958333333333,0.0,0,1,0,0,0,0,0,0
2019-05-20,5.3680555555555545,280.5416666666667,2.965972222222222,18.44722222222222,22.06666666666666,83.0,22.239716312056718,21.903546099290782,,,,4.030555555555555,3.1874999999999996,1166.7708333333333,0.0,0,1,0,0,0,0,0,0
2019-05-21,3.4604166666666685,241.99305555555554,1.8750000000000009,21.027777777777786,24.088888888888885,77.33333333333333,24.304040404040403,23.873737373737374,,,,2.6756944444444444,2.0895833333333322,1181.361111111111,0.0,0,0,1,0,0,0,0,0
2019-05-22,2.6104166666666666,206.9375,1.5020833333333328,18.988888888888884,24.639259259259266,60.55555555555556,24.898518518518514,24.39851851851851,,,,2.097916666666667,1.6930555555555555,1182.7430555555557,0.0,0,0,1,0,0,0,0,0
2019-05-23,3.1201388888888886,184.13194444444446,1.875,17.21527777777778,29.168750000000003,32.145833333333336,29.495138888888885,28.825000000000006,,,,2.5770833333333347,2.094444444444443,1165.0555555555557,0.0,0,0,1,0,0,0,0,0
2019-05-24,3.6006944444444438,221.75,2.0430555555555556,21.107638888888886,30.497222222222238,34.875,30.848611111111097,30.166666666666668,,,,2.844444444444444,2.275694444444445,1182.2569444444443,0.0,0,0,1,0,0,0,0,0
2019-05-25,4.295138888888891,270.9861111111111,2.315277777777778,21.900000000000006,22.84305555555556,75.59722222222223,22.99930555555557,22.69930555555557,,,,3.2576388888888883,2.5097222222222224,1165.9583333333333,0.0,0,1,0,0,0,0,0,0
2019-05-26,4.162499999999998,270.97222222222223,2.2874999999999996,20.58611111111111,20.85486111111111,77.11805555555556,21.05069444444445,20.67083333333335,,,,3.1930555555555555,2.4874999999999985,1182.1458333333333,0.0,0,0,1,0,0,0,0,0
2019-05-27,4.602083333333334,281.3958333333333,2.543055555555557,18.41319444444445,21.999305555555555,77.84722222222223,22.142361111111118,21.869444444444447,,,,3.4895833333333335,2.730555555555555,1182.1527777777778,0.0,0,1,0,0,0,0,0,0
2019-05-28,6.556944444444444,305.1736111111111,3.5625,18.50833333333333,23.411805555555567,81.66666666666667,23.527777777777786,23.308333333333348,,,,4.877083333333331,3.7986111111111094,1182.173611111111,0.0,0,1,0,0,0,0,0,0
2019-05-29,4.755555555555557,268.34722222222223,2.5347222222222223,23.222916666666666,24.438888888888897,80.00694444444444,24.569444444444443,24.306250000000013,,,,3.4999999999999987,2.7486111111111113,1182.1597222222222,0.0,0,0,1,0,0,0,0,0
2019-05-30,3.6840277777777786,246.48611111111111,2.059027777777778,19.71736111111111,25.496527777777786,70.0625,25.72986111111111,25.293749999999992,,,,2.804861111111111,2.236111111111112,1165.3958333333333,0.0,0,0,1,0,0,0,0,0
2019-05-31,4.372916666666669,258.625,2.2743055555555554,21.94722222222221,25.722916666666666,74.22916666666667,25.889583333333334,25.548611111111118,,,,3.2368055555555557,2.4743055555555555,1181.513888888889,0.0,0,0,1,0,0,0,0,0
2019-06-01,3.4708333333333323,225.25,1.8423611111111116,22.504166666666663,24.479861111111106,77.32638888888889,24.629861111111122,24.329166666666666,,,,2.65625,2.034027777777778,1181.388888888889,0.0,0,0,1,0,0,0,0,0
2019-06-02,3.611971830985916,253.76760563380282,1.9000000000000001,22.93098591549296,24.026056338028173,82.72535211267606,24.19647887323944,23.865492957746483,,,,2.780985915492957,2.1281690140845053,1177.4014084507041,0.0,0,0,1,0,0,0,0,0
2019-06-03,5.174452554744527,289.6058394160584,2.728467153284672,20.346715328467166,25.031944444444456,82.99305555555556,25.170833333333338,24.893055555555566,,,,3.835036496350363,2.9284671532846733,1196.7226277372263,0.0,0,1,0,0,0,0,0,0
2019-06-04,5.239583333333333,273.7708333333333,2.847916666666667,18.30208333333333,25.919444444444448,68.61111111111111,26.088194444444454,25.741666666666664,,,,3.8743055555555563,3.0722222222222233,1164.875,0.0,0,1,0,0,0,0,0,0
2019-06-05,4.479166666666666,266.125,2.4097222222222237,21.503472222222232,27.129166666666652,58.291666666666664,27.3486111111111,26.920138888888882,,,,3.3256944444444447,2.651388888888888,1182.201388888889,0.0,0,1,0,0,0,0,0,0
2019-06-06,5.268749999999998,283.65277777777777,2.9555555555555557,20.787499999999998,26.377083333333335,64.29861111111111,26.550000000000022,26.205555555555566,,,,3.9597222222222217,3.1618055555555555,1166.8125,0.0,0,1,0,0,0,0,0,0
2019-06-07,5.91388888888889,300.77777777777777,3.3694444444444454,17.660416666666666,24.836805555555546,75.54166666666667,25.00208333333334,24.668749999999996,,,,4.468749999999999,3.6097222222222225,1182.3541666666667,0.0,0,1,0,0,0,0,0,0
2019-06-08,5.731944444444445,306.15972222222223,3.084027777777778,19.53680555555556,24.245833333333337,81.23611111111111,24.361111111111114,24.145138888888894,,,,4.290972222222221,3.3270833333333334,1182.1180555555557,0.0,0,1,0,0,0,0,0,0
2019-06-09,3.6256944444444477,251.09722222222223,1.9284722222222221,20.47152777777778,23.70208333333333,77.22916666666667,23.867361111111094,23.539583333333326,,,,2.8138888888888878,2.140972222222222,1165.423611111111,0.0,0,0,1,0,0,0,0,0
2019-06-10,3.054166666666669,219.70138888888889,1.7840277777777784,17.3375,23.755555555555553,70.41666666666667,23.99722222222223,23.52222222222222,,,,2.484722222222222,1.9750000000000005,1183.6944444444443,0.0,0,0,1,0,0,0,0,0
2019-06-11,2.8823943661971816,241.54225352112675,1.6457746478873236,17.7774647887324,25.089436619718303,60.75352112676056,25.311267605633805,24.881690140845066,,,,2.283802816901408,1.8183098591549307,1166.0845070422536,0.0,0,0,1,0,0,0,0,0
2019-06-12,3.6840277777777786,264.5833333333333,1.9118055555555555,19.994444444444444,24.267361111111125,75.77777777777777,24.4576388888889,24.078472222222228,,,,2.809027777777777,2.1097222222222225,1182.888888888889,0.0,0,0,1,0,0,0,0,0
2019-06-13,4.405555555555554,262.5625,2.2201388888888887,22.779861111111117,24.41666666666667,74.59722222222223,24.580555555555556,24.24791666666667,,,,3.280555555555556,2.4416666666666687,1181.6805555555557,0.0,0,0,1,0,0,0,0,0
2019-06-14,4.0798611111111125,271.11805555555554,2.150694444444444,20.356944444444437,24.356250000000003,76.40277777777777,24.51527777777779,24.2201388888889,,,,3.071527777777779,2.374305555555556,1182.4027777777778,0.0,0,1,0,0,0,0,0,0
