,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,East,North-East,North,West,South
2019-03-03,6.5930555555555586,215.86805555555554,4.49513888888889,13.495138888888887,11.61319444444444,45.84722222222222,11.807638888888889,11.442361111111108,,,,5.64861111111111,4.808333333333334,1181.8472222222222,0.0,0,0,1,0,0,0,0,0
2019-03-04,4.747916666666669,247.47222222222223,3.2034722222222225,12.421527777777776,11.666666666666673,60.88194444444444,11.830555555555556,11.51597222222222,,,,4.061805555555552,3.459722222222222,1181.5416666666667,0.0,0,0,1,0,0,0,0,0
2019-03-05,3.808333333333335,219.22222222222223,2.5659722222222205,12.277083333333335,10.538194444444443,86.34027777777777,10.659722222222225,10.421527777777776,,,,3.3520833333333337,2.8645833333333326,1166.6666666666667,0.052777777777777785,0,0,1,0,0,0,0,0
2019-03-06,3.6145833333333326,262.0416666666667,2.3590277777777775,13.568750000000001,10.867361111111114,85.27083333333333,11.014583333333327,10.730555555555553,,,,3.116666666666667,2.5875000000000004,1181.8125,0.0006944444444444445,0,1,0,0,0,0,0,0
2019-03-07,4.3097222222222245,281.125,2.9541666666666675,12.663194444444446,10.886111111111108,81.39583333333333,11.042361111111113,10.726388888888893,,,,3.710416666666667,3.1590277777777787,1165.5694444444443,0.0,0,1,0,0,0,0,0,0
2019-03-08,4.855555555555555,275.2638888888889,3.213194444444447,12.91736111111111,12.120833333333335,72.24305555555556,12.252083333333331,11.99305555555555,,,,4.193749999999998,3.529861111111112,1166.0625,0.0,0,1,0,0,0,0,0,0
2019-03-09,3.04513888888889,207.79861111111111,1.9194444444444452,18.450000000000003,11.515277777777783,59.666666666666664,11.729166666666664,11.29236111111111,,,,2.6458333333333335,2.144444444444444,1182.3541666666667,0.0,0,0,1,0,0,0,0,0
2019-03-10,4.232638888888889,266.11805555555554,2.9430555555555564,13.556249999999999,11.146527777777777,76.38888888888889,11.327777777777776,10.975694444444441,,,,3.7277777777777783,3.175,1182.6875,0.0,0,0,1,0,0,0,0,0
2019-03-11,2.997916666666665,188.22916666666666,1.7354166666666673,19.28402777777778,12.143749999999995,69.53472222222223,12.314583333333331,11.966666666666677,,,,2.551388888888889,1.9666666666666666,1181.5277777777778,0.0,1,0,0,0,0,0,0,0
2019-03-12,3.5249999999999972,129.52777777777777,2.429861111111112,14.233333333333333,15.063888888888888,56.65277777777778,15.289583333333338,14.836805555555552,,,,3.1388888888888897,2.7152777777777772,1165.263888888889,0.0,1,0,0,0,0,0,0,0
2019-03-13,8.049305555555556,235.36805555555554,5.766666666666666,12.763888888888895,17.026388888888896,38.02777777777778,17.28333333333333,16.783333333333342,,,,7.051388888888886,6.142361111111112,1182.2222222222222,0.0,0,0,1,0,0,0,0,0
2019-03-14,12.009027777777776,269.75694444444446,8.872916666666665,7.197916666666665,11.610416666666664,67.03472222222223,11.749305555555548,11.479861111111113,,,,10.409722222222225,9.242361111111101,1182.8541666666667,0.0,0,0,1,0,0,0,0,0
2019-03-15,6.063194444444441,239.29166666666666,4.174305555555555,10.97777777777778,14.009027777777774,61.354166666666664,14.176388888888887,13.835416666666667,,,,5.2569444444444455,4.495833333333337,1182.4583333333333,0.0,0,0,1,0,0,0,0,0
2019-03-16,10.004166666666672,250.10416666666666,7.299999999999999,7.5736111111111075,10.361805555555552,76.00694444444444,10.538194444444441,10.168055555555558,,,,8.633333333333333,7.66736111111111,1182.7777777777778,0.03680555555555555,0,0,1,0,0,0,0,0
2019-03-17,8.060416666666667,265.13194444444446,5.901388888888888,8.684722222222224,10.46736111111111,80.23611111111111,10.609027777777776,10.338888888888885,,,,6.983333333333334,6.21111111111111,1181.763888888889,0.0,0,0,1,0,0,0,0,0
2019-03-18,2.7270833333333324,135.05555555555554,1.7583333333333324,16.405555555555548,12.777777777777779,65.58333333333333,12.953472222222226,12.576388888888891,,,,2.3590277777777784,1.9499999999999993,1165.611111111111,0.0,1,0,0,0,0,0,0,0
2019-03-19,4.143055555555559,206.43055555555554,2.909027777777777,12.04652777777779,15.185416666666661,60.6875,15.359027777777786,15.01458333333334,,,,3.613888888888888,3.1277777777777773,1183.1597222222222,0.0,0,0,1,0,0,0,0,0
2019-03-20,3.9937500000000004,282.3263888888889,2.6638888888888888,14.723611111111106,14.001388888888892,80.64583333333333,14.1625,13.852777777777778,,,,3.4749999999999996,2.869444444444444,1181.576388888889,0.0,0,1,0,0,0,0,0,0
2019-03-21,5.303472222222224,300.9791666666667,3.8006944444444426,10.236111111111109,14.13958333333333,79.39583333333333,14.266666666666667,14.021527777777779,,,,4.667361111111109,4.0159722222222225,1164.9375,0.0,0,1,0,0,0,0,0,0
2019-03-22,3.6729166666666675,224.99305555555554,2.354861111111111,17.102083333333333,13.517361111111114,74.01388888888889,13.690972222222221,13.347916666666668,,,,3.1958333333333333,2.6333333333333324,1165.3819444444443,0.0,0,0,1,0,0,0,0,0
2019-03-23,2.599305555555556,147.25,1.6055555555555556,20.51805555555556,14.349305555555548,64.82638888888889,14.527777777777779,14.167361111111108,,,,2.283333333333333,1.8486111111111103,1181.798611111111,0.0,1,0,0,0,0,0,0,0
2019-03-24,6.766666666666663,262.4375,4.904861111111112,13.39097222222222,14.168055555555553,71.26388888888889,14.324305555555558,14.02152777777778,,,,5.944444444444445,5.228472222222222,1183.2222222222222,0.0,0,0,1,0,0,0,0,0
2019-03-25,8.866666666666664,269.25,6.545138888888889,8.240277777777779,9.417361111111113,83.24305555555556,9.601388888888886,9.243749999999997,,,,7.761805555555556,6.908333333333332,1165.75,0.06111111111111109,0,0,1,0,0,0,0,0
2019-03-26,4.938194444444445,241.86805555555554,3.344444444444445,10.754166666666665,11.026388888888885,65.84027777777777,11.190277777777775,10.87430555555555,,,,4.334027777777778,3.6388888888888906,1182.1319444444443,0.0,0,0,1,0,0,0,0,0
2019-03-27,4.955555555555557,250.61111111111111,3.480555555555554,11.002083333333331,12.432638888888894,69.28472222222223,12.579861111111109,12.286111111111108,,,,4.331944444444443,3.722916666666666,1182.5902777777778,0.0,0,0,1,0,0,0,0,0
2019-03-28,3.149999999999999,196.24305555555554,1.8569444444444452,17.65833333333334,14.529861111111115,60.208333333333336,14.729166666666664,14.336111111111109,,,,2.7263888888888905,2.1493055555555554,1182.111111111111,0.0,0,0,1,0,0,0,0,0
2019-03-29,6.512499999999998,131.79166666666666,4.627083333333335,10.51736111111111,17.69236111111111,39.49305555555556,17.95486111111111,17.466666666666658,,,,5.684722222222221,4.997222222222223,1165.3680555555557,0.0,1,0,0,0,0,0,0,0
2019-03-30,12.525694444444444,241.42361111111111,8.971527777777778,8.69375,13.907638888888886,65.15277777777777,14.038888888888884,13.763194444444439,,,,10.724305555555553,9.399999999999999,1165.4375,0.009722222222222222,0,0,1,0,0,0,0,0
2019-03-31,9.38125,254.95138888888889,6.790972222222225,7.706249999999997,10.557638888888889,75.96527777777777,10.705555555555556,10.409722222222209,,,,8.089583333333334,7.159027777777782,1183.2777777777778,0.002777777777777778,0,0,1,0,0,0,0,0
2019-04-01,8.425,247.54861111111111,5.996527777777775,9.459722222222224,11.790277777777773,61.46527777777778,11.94236111111111,11.635416666666664,,,,7.233333333333331,6.297916666666667,1181.5208333333333,0.0,0,0,1,0,0,0,0,0
2019-04-02,5.659722222222225,237.75,3.8743055555555546,11.26388888888889,13.038194444444446,59.854166666666664,13.223611111111104,12.861805555555547,,,,4.885416666666664,4.188194444444445,1165.638888888889,0.0,0,0,1,0,0,0,0,0
2019-04-03,4.003472222222224,172.38888888888889,2.497916666666666,17.270138888888894,15.265972222222217,52.041666666666664,15.475000000000003,15.054861111111109,,,,3.4444444444444433,2.8034722222222204,1182.1319444444443,0.0,1,0,0,0,0,0,0,0
2019-04-04,5.3194444444444455,195.99305555555554,3.7805555555555563,13.677777777777772,15.968055555555559,63.21527777777778,16.143055555555556,15.788888888888888,,,,4.673611111111111,4.093055555555558,1183.2152777777778,0.0,0,0,1,0,0,0,0,0
2019-04-05,4.708333333333336,307.4583333333333,3.20625,13.182638888888894,13.98472222222222,73.875,14.15763888888889,13.835416666666667,,,,4.1284722222222205,3.4937500000000004,1181.5972222222222,0.0,0,1,0,0,0,0,0,0
2019-04-06,4.250000000000001,144.65277777777777,2.9361111111111122,13.4125,17.67708333333333,53.5,17.895833333333332,17.44861111111111,,,,3.7520833333333323,3.2131944444444445,1182.8125,0.0,1,0,0,0,0,0,0,0
2019-04-07,5.977083333333335,228.57638888888889,4.005555555555554,13.346527777777778,21.30416666666666,37.84722222222222,21.515277777777772,21.102777777777778,,,,5.171527777777779,4.364583333333332,1182.3194444444443,0.0,0,0,1,0,0,0,0,0
2019-04-08,4.754861111111111,242.45138888888889,3.153472222222223,15.764583333333329,19.50972222222222,47.4375,19.720833333333317,19.313888888888883,,,,4.140277777777779,3.4888888888888885,1166.173611111111,0.0,0,0,1,0,0,0,0,0
2019-04-09,6.200694444444443,241.00694444444446,4.361805555555557,14.274305555555555,18.05972222222222,55.125,18.296527777777776,17.845833333333324,,,,5.455555555555556,4.680555555555555,1180.875,0.0,0,0,1,0,0,0,0,0
2019-04-10,4.695833333333334,277.74305555555554,3.081944444444445,14.561111111111112,14.452083333333329,58.44444444444444,14.616666666666674,14.297222222222226,,,,4.087500000000002,3.37013888888889,1182.4791666666667,0.0,0,1,0,0,0,0,0,0
2019-04-11,4.560416666666669,255.8125,3.005555555555555,15.76944444444445,14.623611111111112,50.99305555555556,14.823611111111111,14.447916666666664,,,,3.9333333333333353,3.2854166666666647,1181.9375,0.0,0,0,1,0,0,0,0,0
2019-04-12,4.199999999999999,174.30555555555554,2.7590277777777783,17.491666666666674,15.409027777777773,56.96527777777778,15.615972222222224,15.19583333333333,,,,3.657638888888888,3.04375,1182.375,0.0,0,0,1,0,0,0,0,0
2019-04-13,5.667361111111111,144.82638888888889,4.0048611111111105,11.980555555555556,21.313888888888894,39.951388888888886,21.56041666666668,21.0625,,,,4.971527777777778,4.3270833333333325,1181.7777777777778,0.0,1,0,0,0,0,0,0,0
2019-04-14,9.331250000000004,267.1388888888889,6.806249999999999,8.680555555555555,20.82777777777778,39.84722222222222,20.989583333333357,20.67708333333335,,,,7.985416666666664,7.115277777777782,1181.263888888889,0.0,0,0,1,0,0,0,0,0
2019-04-15,4.038194444444444,190.07638888888889,2.8416666666666663,12.140972222222208,15.193055555555553,78.46527777777777,15.338888888888883,15.045833333333333,,,,3.570138888888889,3.134722222222221,1183.3958333333333,0.004166666666666667,0,0,1,0,0,0,0,0
2019-04-16,5.279166666666665,239.15972222222223,3.6736111111111094,12.646527777777777,15.703472222222217,70.05555555555556,15.866666666666665,15.548611111111107,,,,4.624999999999997,3.9625000000000017,1182.5555555555557,0.0,0,0,1,0,0,0,0,0
2019-04-17,7.40625,287.44444444444446,5.453472222222226,8.540972222222223,14.021527777777784,70.73611111111111,14.215972222222216,13.846527777777778,,,,6.517361111111109,5.7062500000000025,1182.0972222222222,0.0,0,1,0,0,0,0,0,0
2019-04-18,5.558333333333334,265.7361111111111,3.7868055555555538,12.568055555555562,13.399305555555557,64.04861111111111,13.596527777777775,13.229861111111106,,,,4.840972222222222,4.085416666666664,1182.4652777777778,0.0,0,0,1,0,0,0,0,0
2019-04-19,7.498611111111114,270.2916666666667,5.302777777777779,10.443055555555553,13.049305555555556,58.354166666666664,13.251388888888894,12.872222222222222,,,,6.538194444444441,5.609722222222223,1165.4791666666667,0.0,0,0,1,0,0,0,0,0
2019-04-20,7.203472222222221,270.5,5.074305555555554,10.231944444444443,13.174305555555554,65.86111111111111,13.34722222222222,12.997222222222222,,,,6.317361111111107,5.371527777777778,1181.6180555555557,0.0,0,0,1,0,0,0,0,0
2019-04-21,11.45416666666667,273.2916666666667,8.563888888888888,7.453472222222219,11.022222222222222,69.25694444444444,11.178472222222231,10.865277777777779,,,,9.985416666666666,8.908333333333335,1182.7777777777778,0.010416666666666668,0,1,0,0,0,0,0,0
2019-04-22,6.807638888888887,275.97222222222223,4.8000000000000025,10.79236111111111,11.682638888888885,59.8125,11.873611111111112,11.497222222222225,,,,5.949305555555557,5.114583333333336,1165.4097222222222,0.0,0,1,0,0,0,0,0,0
2019-04-23,4.175000000000001,175.83333333333334,2.748611111111112,17.365277777777784,13.051388888888887,58.96527777777778,13.271527777777777,12.83680555555555,,,,3.638194444444445,3.0083333333333324,1182.048611111111,0.0,1,0,0,0,0,0,0,0
2019-04-24,4.699305555555557,153.75694444444446,3.147222222222224,13.818749999999996,16.787499999999994,51.55555555555556,17.025694444444447,16.546527777777776,,,,4.093055555555557,3.452083333333334,1183.423611111111,0.0,1,0,0,0,0,0,0,0
2019-04-25,5.082638888888888,168.74305555555554,3.4055555555555577,13.520138888888884,19.622222222222224,39.236111111111114,19.856944444444448,19.397222222222226,,,,4.402083333333333,3.7124999999999995,1182.8402777777778,0.0,1,0,0,0,0,0,0,0
2019-04-26,5.565277777777781,165.67361111111111,3.6937499999999996,16.767361111111114,20.90069444444445,33.53472222222222,21.172916666666666,20.634027777777778,,,,4.749305555555555,4.020138888888891,1181.7291666666667,0.0,1,0,0,0,0,0,0,0
2019-04-27,4.8069444444444445,247.78472222222223,3.212500000000001,16.138888888888893,20.22361111111111,39.40277777777778,20.46666666666667,19.970138888888897,,,,4.108333333333333,3.4673611111111122,1181.5902777777778,0.0,0,1,0,0,0,0,0,0
2019-04-28,3.7562500000000005,221.57638888888889,2.3041666666666667,19.92499999999999,20.896527777777788,32.208333333333336,21.152083333333344,20.648611111111116,,,,3.2534722222222237,2.630555555555556,1183.6319444444443,0.0,0,0,1,0,0,0,0,0
2019-04-29,4.535416666666669,212.3125,2.945833333333335,20.970138888888894,24.42777777777778,22.4375,24.713888888888892,24.14583333333333,,,,3.9097222222222205,3.2847222222222228,1182.4791666666667,0.0,0,0,1,0,0,0,0,0
2019-04-30,4.0965277777777755,241.63194444444446,2.7694444444444444,18.69236111111111,23.74027777777778,30.5625,23.96180555555556,23.51666666666665,,,,3.556944444444445,3.0437499999999993,1166.326388888889,0.0,0,0,1,0,0,0,0,0
2019-05-01,4.639860139860142,134.1048951048951,3.3006993006993004,14.917482517482519,26.172027972027983,18.888111888111887,26.42727272727272,25.91398601398601,,,,4.142657342657343,3.5993006993006986,1179.090909090909,0.0,1,0,0,0,0,0,0,0
2019-05-02,5.101388888888888,249.50694444444446,3.415277777777777,15.598611111111104,26.00069444444445,24.916666666666668,26.236111111111104,25.771527777777777,,,,4.49652777777778,3.861111111111112,1182.3680555555557,0.0,0,0,1,0,0,0,0,0
2019-05-03,7.2895833333333355,293.97222222222223,5.23888888888889,15.140277777777774,19.09166666666667,55.013888888888886,19.299305555555552,18.916666666666664,,,,6.437500000000001,5.543055555555556,1183.0972222222222,0.0,0,1,0,0,0,0,0,0
2019-05-04,4.4527777777777775,182.0625,2.8631944444444444,16.44722222222222,17.36944444444444,56.8125,17.584027777777777,17.158333333333328,,,,3.829166666666668,3.1486111111111112,1180.9444444444443,0.0,0,0,1,0,0,0,0,0
2019-05-05,4.186111111111111,136.39583333333334,2.956944444444444,11.487499999999999,22.229861111111113,40.479166666666664,22.480555555555558,21.980555555555554,,,,3.7104166666666663,3.208333333333333,1181.298611111111,0.0,1,0,0,0,0,0,0,0
2019-05-06,6.948951048951047,217.3846153846154,5.032867132867133,11.718181818181819,26.1853146853147,26.321678321678323,26.472727272727283,25.905594405594414,,,,6.11468531468531,5.395104895104895,1177.6363636363637,0.0,0,0,1,0,0,0,0,0
2019-05-07,6.8187500000000005,306.27777777777777,4.863888888888889,10.667361111111104,17.338888888888878,66.43055555555556,17.495833333333337,17.194444444444446,,,,5.969444444444445,5.153472222222224,1181.8125,0.0,0,1,0,0,0,0,0,0
2019-05-08,5.528472222222225,255.08333333333334,3.634722222222221,14.755555555555556,16.006250000000005,54.63194444444444,16.196527777777774,15.82291666666667,,,,4.767361111111113,3.913194444444443,1165.8333333333333,0.0,0,0,1,0,0,0,0,0
2019-05-09,5.676258992805752,276.7913669064748,3.902877697841727,14.977697841726625,14.88561151079137,66.09352517985612,15.093525179856119,14.69064748201438,,,,4.95179856115108,4.201438848920862,1157.9856115107914,0.0,0,1,0,0,0,0,0,0
2019-05-10,4.113194444444445,226.43055555555554,2.572916666666667,19.196527777777785,15.362500000000002,59.46527777777778,15.585416666666665,15.131249999999994,,,,3.5458333333333343,2.862500000000001,1182.5972222222222,0.0,0,0,1,0,0,0,0,0
2019-05-11,3.7208333333333345,212.84027777777777,2.4159722222222224,17.426388888888884,19.152777777777786,38.4375,19.37847222222223,18.936111111111106,,,,3.1909722222222237,2.6326388888888896,1182.1527777777778,0.0,0,0,1,0,0,0,0,0
2019-05-12,4.7333333333333325,188.07638888888889,3.1090277777777784,14.707638888888887,22.721527777777787,25.72222222222222,22.993055555555546,22.450694444444434,,,,4.060416666666665,3.3555555555555556,1166.513888888889,0.0,0,0,1,0,0,0,0,0
2019-05-13,4.77777777777778,189.20833333333334,3.1493055555555562,17.879166666666677,24.97152777777778,22.17361111111111,25.254166666666677,24.696527777777774,,,,4.142361111111111,3.444444444444444,1181.9930555555557,0.0,0,0,1,0,0,0,0,0
2019-05-14,4.44652777777778,194.50694444444446,3.0388888888888896,16.10208333333334,25.50486111111111,18.694444444444443,25.798611111111118,25.2375,,,,3.896527777777779,3.3090277777777772,1181.5694444444443,0.0,0,0,1,0,0,0,0,0
2019-05-15,4.120138888888888,228.27083333333334,2.753472222222221,14.861111111111105,26.130555555555556,20.729166666666668,26.433333333333326,25.856944444444434,,,,3.5958333333333323,3.0326388888888878,1181.888888888889,0.0,0,0,1,0,0,0,0,0
2019-05-16,4.125694444444446,209.42361111111111,2.7513888888888896,17.430555555555554,27.51111111111111,21.47222222222222,27.793055555555565,27.24027777777779,,,,3.574305555555555,3.015277777777779,1182.9097222222222,0.0,0,0,1,0,0,0,0,0
2019-05-17,7.772222222222226,244.01388888888889,5.8263888888888875,9.66597222222222,25.064583333333335,33.5625,25.336111111111126,24.827777777777783,,,,6.9145833333333355,6.151388888888888,1181.7708333333333,0.0,0,0,1,0,0,0,0,0
2019-05-18,4.584027777777781,217.57638888888889,2.966666666666667,15.414583333333335,22.681944444444447,32.0,22.897222222222226,22.46319444444443,,,,3.917361111111111,3.277083333333334,1182.423611111111,0.0,0,0,1,0,0,0,0,0
2019-05-19,5.012500000000001,290.5833333333333,3.384722222222223,14.85902777777778,20.643055555555563,44.21527777777778,20.858333333333334,20.428472222222226,,,,4.337499999999999,3.6409722222222225,1182.625,0.0,0,1,0,0,0,0,0,0
2019-05-20,4.425694444444445,238.96527777777777,2.873611111111111,16.872916666666658,21.55208333333333,51.49305555555556,21.777083333333323,21.326388888888886,,,,3.771527777777778,3.1298611111111114,1165.5902777777778,0.0,0,0,1,0,0,0,0,0
2019-05-21,5.013194444444444,168.70138888888889,3.4208333333333325,17.14444444444445,26.301388888888887,38.03472222222222,26.55208333333332,26.056944444444444,,,,4.364583333333334,3.728472222222223,1181.3402777777778,0.0,1,0,0,0,0,0,0,0
2019-05-22,4.390277777777779,137.30555555555554,2.9881944444444435,15.740277777777774,29.70833333333333,15.972222222222221,30.013888888888914,29.42222222222223,,,,3.8756944444444463,3.2666666666666675,1182.173611111111,0.0,1,0,0,0,0,0,0,0
2019-05-23,5.203472222222223,140.33333333333334,3.462499999999998,15.985416666666664,33.5888888888889,10.25,33.85208333333332,33.30625,,,,4.4486111111111075,3.7763888888888917,1165.2430555555557,0.0,1,0,0,0,0,0,0,0
2019-05-24,6.830555555555557,222.43055555555554,4.704861111111111,12.861805555555554,31.561805555555566,22.46527777777778,31.852777777777778,31.27291666666666,,,,5.927083333333336,5.066666666666667,1165.9791666666667,0.0,0,0,1,0,0,0,0,0
2019-05-25,5.242361111111112,289.63194444444446,3.702083333333332,14.606250000000008,23.17777777777779,63.4375,23.355555555555554,22.99791666666666,,,,4.592361111111113,3.961111111111111,1165.798611111111,0.0,0,1,0,0,0,0,0,0
2019-05-26,4.4131944444444455,278.69444444444446,3.000000000000001,14.979861111111111,21.613194444444453,57.861111111111114,21.80486111111112,21.41944444444445,,,,3.84513888888889,3.2409722222222235,1183.1805555555557,0.0,0,1,0,0,0,0,0,0
2019-05-27,4.325,260.8333333333333,2.9618055555555545,15.663194444444441,22.003472222222236,55.708333333333336,22.216666666666672,21.804166666666667,,,,3.7861111111111123,3.186805555555557,1181.3819444444443,0.0,0,1,0,0,0,0,0,0
2019-05-28,4.59861111111111,289.11805555555554,3.2208333333333328,16.361805555555563,22.00763888888888,65.75,22.2013888888889,21.81527777777778,,,,4.004861111111112,3.4409722222222228,1181.736111111111,0.0,0,1,0,0,0,0,0,0
2019-05-29,4.999305555555556,253.44444444444446,3.318749999999999,19.50347222222224,25.07291666666665,51.798611111111114,25.32291666666666,24.85069444444443,,,,4.281944444444442,3.562500000000001,1181.8958333333333,0.0,0,1,0,0,0,0,0,0
2019-05-30,5.559027777777778,243.53472222222223,3.773611111111111,16.791666666666664,26.896527777777784,42.34027777777778,27.138888888888893,26.675694444444446,,,,4.733333333333336,4.038194444444445,1165.7152777777778,0.0,0,0,1,0,0,0,0,0
2019-05-31,5.642361111111108,277.65972222222223,3.854166666666666,16.369444444444433,26.02430555555556,43.40972222222222,26.238888888888898,25.812500000000004,,,,4.873611111111109,4.1715277777777775,1182.5208333333333,0.0,0,1,0,0,0,0,0,0
2019-06-01,5.5194444444444475,265.80555555555554,3.7861111111111097,15.034722222222216,25.384027777777774,41.541666666666664,25.607638888888893,25.168055555555558,,,,4.7500000000000036,4.0687500000000005,1182.361111111111,0.0,0,1,0,0,0,0,0,0
2019-06-02,5.12183098591549,238.95774647887325,3.4683098591549295,16.159154929577454,25.488028169014097,36.36619718309859,25.716197183098597,25.269718309859154,,,,4.403521126760564,3.7295774647887328,1179.9929577464789,0.0,0,0,1,0,0,0,0,0
2019-06-03,4.6694444444444425,215.09027777777777,2.996527777777779,18.297916666666662,26.404166666666665,39.138888888888886,26.65069444444443,26.16111111111111,,,,3.9861111111111125,3.2763888888888886,1182.4305555555557,0.0,0,0,1,0,0,0,0,0
2019-06-04,6.063194444444446,217.6875,4.252083333333333,14.00138888888889,26.968055555555566,36.083333333333336,27.225694444444454,26.715277777777782,,,,5.286805555555556,4.51736111111111,1182.8819444444443,0.0,0,0,1,0,0,0,0,0
2019-06-05,5.331250000000001,252.26388888888889,3.599305555555556,18.194444444444436,27.58541666666666,33.15972222222222,27.81944444444445,27.36805555555555,,,,4.593749999999995,3.884722222222221,1165.9930555555557,0.0,0,0,1,0,0,0,0,0
2019-06-06,5.895138888888889,267.6666666666667,4.206249999999999,13.43194444444444,25.706944444444446,53.020833333333336,25.911805555555564,25.517361111111125,,,,5.213194444444444,4.517361111111109,1165.2847222222222,0.0,0,1,0,0,0,0,0,0
2019-06-07,8.07986111111111,308.81944444444446,5.872222222222222,10.02708333333333,23.343750000000007,67.76388888888889,23.513194444444434,23.19583333333332,,,,7.065972222222222,6.128472222222224,1165.173611111111,0.0,0,1,0,0,0,0,0,0
2019-06-08,6.704861111111111,302.4375,4.819444444444446,10.844444444444454,21.79861111111111,66.6875,21.951388888888893,21.642361111111118,,,,5.898611111111112,5.07222222222222,1181.236111111111,0.0,0,1,0,0,0,0,0,0
2019-06-09,4.324999999999998,277.7361111111111,2.8826388888888896,16.222222222222218,23.370138888888892,51.46527777777778,23.57638888888889,23.175000000000008,,,,3.7597222222222237,3.1493055555555554,1182.5833333333333,0.0,0,1,0,0,0,0,0,0
2019-06-10,5.432638888888887,232.19444444444446,3.447916666666666,15.327777777777774,26.01944444444445,33.791666666666664,26.259027777777785,25.78055555555555,,,,4.643055555555553,3.84375,1166.5972222222222,0.0,0,0,1,0,0,0,0,0
